MonthlyCharges,tenure,TotalCharges,Contract,PaymentMethod,OnlineSecurity,TechSupport,InternetService,Churn
73.3,12,6123,0,1,0,0,1,0
24.35,2,3493,0,2,0,0,0,1
101.35,62,5027,0,2,0,0,1,0
98.65,29,2471,0,2,0,2,1,1
33.6,1,2862,0,3,0,2,0,0
79.9,5,2971,0,0,0,0,1,1
20.7,1,1620,0,2,1,1,2,0
104.05,62,5261,2,2,0,2,1,0
20.25,36,5611,2,0,1,1,2,0
103.3,28,2495,0,2,0,2,1,1
73.7,69,4126,1,1,2,2,0,0
96.2,11,409,0,1,2,2,1,1
108.75,63,5420,0,2,0,2,1,0
20.15,23,3462,1,0,1,1,2,0
19.75,10,1706,0,1,1,1,2,0
25.95,71,1350,2,1,1,1,2,0
70.05,45,2661,0,2,2,2,0,0
24.05,70,1290,2,3,1,1,2,0
84.75,22,1371,0,2,0,0,1,0
23.05,52,467,2,3,1,1,2,0
104.15,55,4742,1,2,0,2,1,1
59.95,65,3357,2,1,2,2,0,0
19.55,72,857,2,0,1,1,2,0
19.6,10,1469,1,0,1,1,2,0
20.05,7,6468,1,3,1,1,2,0
85.55,5,3483,0,2,0,0,1,0
78.6,24,1407,2,1,2,0,0,0
116.8,72,6193,2,1,2,2,1,0
43.55,21,26,0,3,2,2,0,0
60.8,69,3631,1,1,0,2,0,0
54.9,44,2202,0,0,0,2,0,0
65.2,61,3389,1,2,0,0,0,0
102.95,24,2142,0,1,0,0,1,1
90.6,1,6325,0,2,0,0,1,1
50.8,6,2488,0,0,0,2,0,1
90.05,4,3171,0,2,0,0,1,1
108.2,72,5929,2,2,0,2,1,0
92.0,72,5283,2,0,2,2,0,0
75.1,14,31,0,2,0,0,1,0
25.05,7,941,0,0,1,1,2,0
75.15,48,3239,1,2,0,0,1,0
19.5,55,57,1,3,1,1,2,0
19.3,1,1481,0,1,1,1,2,0
112.2,45,4262,1,1,2,2,1,0
70.3,3,1824,0,3,0,0,1,0
19.6,71,767,2,3,1,1,2,0
20.25,8,1029,0,3,1,1,2,0
75.85,3,2216,0,2,0,0,1,1
80.65,69,4600,2,0,2,2,0,0
68.5,1,5379,0,2,0,0,1,1
115.75,72,6190,2,1,2,2,1,0
73.5,11,5982,0,2,2,0,1,1
80.6,71,4710,2,0,2,2,0,0
69.95,1,5455,0,3,0,0,1,1
59.55,33,1645,2,0,2,2,0,0
19.05,16,2835,1,3,1,1,2,0
95.65,56,4544,1,2,2,2,1,0
19.95,1,1493,0,1,1,1,2,0
70.05,5,2993,0,2,0,0,0,1
19.4,57,122,1,3,1,1,2,0
36.1,56,1576,1,1,0,0,0,0
94.0,8,5885,0,2,0,0,1,1
61.15,22,774,0,3,2,0,0,1
19.75,1,1489,0,3,1,1,2,0
64.1,40,2113,0,1,2,2,0,0
19.75,46,6230,2,1,1,1,2,0
19.7,63,508,2,3,1,1,2,0
110.2,68,5755,2,2,2,0,1,0
106.35,69,5648,2,1,2,2,1,0
90.55,56,4307,0,2,0,2,1,0
65.9,10,5267,1,3,0,0,0,0
104.5,63,5262,1,1,2,2,1,0
52.5,24,379,2,3,2,2,0,0
56.1,19,71,0,3,0,0,0,0
88.75,22,1459,0,2,0,0,1,0
84.45,29,2117,0,2,2,0,1,1
75.3,13,6508,1,3,0,0,0,1
26.0,70,1632,2,0,1,1,2,0
99.4,49,4254,0,2,0,0,1,0
109.55,43,4081,1,3,2,2,1,1
19.6,3,4845,0,3,1,1,2,1
73.15,42,2678,1,2,0,2,0,0
54.65,57,2726,1,3,0,2,0,0
66.4,2,6423,0,0,2,0,0,1
115.55,72,6143,2,1,2,2,1,0
104.45,46,4107,0,2,0,0,1,0
100.05,66,5421,0,1,0,2,1,1
102.0,62,5222,1,2,2,2,1,1
91.15,72,5284,2,0,2,2,0,0
89.7,35,2748,1,2,0,2,1,0
90.2,17,840,0,1,2,0,1,1
92.4,72,5367,2,2,2,2,0,0
19.9,28,4508,1,3,1,1,2,0
25.15,56,593,2,1,1,1,2,1
79.85,31,2049,0,1,0,2,1,1
18.85,45,6260,1,0,1,1,2,0
25.75,1,2157,0,3,1,1,2,0
49.6,2,271,0,3,0,0,0,1
20.95,6,176,0,3,1,1,2,0
97.05,48,3975,1,2,0,0,1,0
25.4,25,4535,0,0,1,1,2,0
19.7,64,503,2,0,1,1,2,0
35.0,50,1315,0,3,2,0,0,0
101.25,52,4436,1,0,0,0,1,0
70.2,4,2428,0,2,0,0,1,0
90.95,32,2501,0,2,0,0,1,0
73.85,45,2927,2,1,2,2,0,0
88.05,9,6027,0,2,2,0,1,0
105.95,66,5486,1,1,0,2,1,1
91.85,3,2226,0,2,0,0,1,1
20.1,54,154,2,3,1,1,2,0
40.1,1,3413,0,2,0,2,0,1
110.3,64,5499,2,0,2,2,1,0
73.9,31,1853,0,2,0,0,1,1
89.8,14,245,0,3,0,0,1,1
85.15,12,6498,1,1,2,0,1,0
60.95,67,3511,1,0,2,2,0,0
72.25,35,2224,0,2,2,2,0,1
73.55,45,2905,2,3,2,2,0,0
46.0,10,4172,0,3,0,0,0,0
58.55,29,1224,0,0,2,0,0,0
24.6,24,4945,1,0,1,1,2,0
19.75,66,626,2,3,1,1,2,0
86.35,51,3638,1,3,2,0,1,0
25.5,45,233,2,3,1,1,2,0
19.0,49,6363,1,1,1,1,2,0
19.55,29,4366,2,3,1,1,2,0
110.1,40,3792,0,1,2,2,1,0
96.55,37,3101,0,2,0,0,1,1
69.75,25,1235,0,2,0,0,1,0
50.6,22,145,0,2,0,0,0,0
65.6,72,3888,2,0,2,2,0,0
40.1,7,2531,0,1,0,0,0,1
82.1,33,2253,2,1,0,2,0,0
79.1,23,1317,0,3,0,2,1,0
101.25,24,2092,0,2,0,0,1,1
79.55,1,5969,0,2,0,0,1,1
90.65,69,5110,2,3,2,2,0,0
20.55,3,4703,1,1,1,1,2,0
75.75,56,3645,1,0,0,2,0,0
110.0,65,5598,1,1,2,2,1,0
20.85,71,970,1,2,1,1,2,0
80.35,14,111,0,0,0,0,1,0
70.15,2,420,0,2,0,0,1,0
84.05,32,2411,1,2,0,0,1,1
67.45,40,2379,0,2,2,0,0,0
20.75,1,1621,0,1,1,1,2,0
89.1,1,6296,0,2,0,0,1,1
69.9,7,4204,0,3,0,0,1,0
51.1,15,5577,0,2,0,0,0,0
94.4,17,1064,0,2,2,0,1,1
78.25,19,885,0,2,0,0,1,1
25.55,71,1473,2,0,1,1,2,0
60.0,54,2849,2,0,2,2,0,0
90.55,31,2529,0,1,2,2,1,0
76.4,11,6167,0,2,2,0,1,0
84.95,18,823,0,2,0,0,1,0
110.1,72,5888,2,0,2,2,1,0
99.65,71,5477,0,1,0,0,1,0
45.4,5,1761,0,1,0,2,0,0
69.0,38,2321,1,1,0,2,0,0
48.65,5,1989,0,0,0,2,0,0
44.15,2,6370,0,2,0,0,0,1
59.85,52,2701,2,0,2,0,0,0
75.75,8,4954,0,2,0,0,1,1
80.65,68,4458,2,2,0,0,0,0
20.55,69,739,1,1,1,1,2,0
66.4,42,2371,0,1,2,2,0,0
100.2,50,4269,2,3,0,2,1,0
19.1,1,1477,0,3,1,1,2,1
80.3,1,6018,0,2,2,0,1,1
44.55,33,856,0,1,0,0,0,0
20.35,7,904,0,3,1,1,2,0
91.8,64,4884,0,2,2,0,1,0
74.9,1,5724,0,2,0,0,1,1
20.2,59,358,2,0,1,1,2,0
50.35,6,2729,0,2,0,0,0,0
18.8,3,4634,0,3,1,1,2,0
20.45,15,2868,0,1,1,1,2,0
64.75,13,6279,1,2,0,0,0,0
98.7,23,1882,0,1,0,0,1,0
89.45,31,2435,0,2,2,0,1,0
58.75,29,1193,1,2,2,2,0,0
20.7,49,69,1,1,1,1,2,0
85.6,56,4152,0,0,0,0,1,0
80.3,63,4222,2,1,2,2,0,0
79.8,63,4264,2,1,0,2,0,0
79.85,24,1423,0,2,2,0,1,0
54.1,36,1600,1,1,0,2,0,0
80.85,9,5781,0,2,0,0,1,1
24.75,3,5266,0,2,0,0,0,1
80.9,21,1217,1,3,2,2,0,0
24.5,13,2970,1,0,1,1,2,0
20.15,1,1609,0,0,1,1,2,0
20.05,25,4357,1,3,1,1,2,0
19.6,71,700,2,0,1,1,2,0
114.3,66,5706,1,0,2,2,1,0
100.3,45,3802,1,2,2,0,1,0
80.0,22,1204,0,1,0,0,1,0
20.85,67,594,1,0,1,1,2,0
89.95,68,4895,2,0,0,0,1,0
20.0,0,0,2,3,1,1,2,0
90.85,49,3841,0,1,0,0,1,1
48.75,4,1327,0,3,0,0,0,0
80.0,63,4272,1,1,2,2,0,0
79.7,2,1125,0,0,0,0,1,1
20.35,21,3604,1,3,1,1,2,0
57.55,55,2648,2,0,2,2,0,1
20.25,1,1611,0,3,1,1,2,0
19.4,17,3098,2,3,1,1,2,0
100.4,30,2538,0,0,2,0,1,0
57.95,22,500,0,3,2,2,0,0
59.5,9,4435,0,0,0,2,0,0
19.2,1,1479,0,3,1,1,2,0
86.5,21,1355,0,2,0,0,1,1
59.55,19,275,0,2,0,2,0,0
103.95,69,5746,0,2,0,0,1,1
25.1,1,2149,0,2,0,0,0,1
103.95,72,5806,2,0,2,2,1,0
68.95,70,4096,2,1,2,0,0,0
103.1,66,5263,0,0,2,2,1,0
24.7,7,882,0,2,0,0,0,0
110.2,46,4207,0,2,2,2,1,0
48.95,39,1455,0,1,2,2,0,1
62.45,32,1678,0,0,0,0,0,0
89.55,24,1802,0,2,0,0,1,0
83.55,6,4037,0,1,0,0,1,1
78.9,37,2571,0,1,2,2,0,0
20.35,8,1309,0,3,1,1,2,0
71.45,72,4256,2,0,2,0,0,0
46.35,71,2911,2,1,2,2,0,0
94.65,16,853,0,0,0,0,1,0
49.9,57,2412,0,0,2,2,0,0
25.45,66,1196,1,0,1,1,2,0
89.15,17,894,0,2,0,0,1,1
20.75,21,3844,0,3,1,1,2,0
66.1,66,3763,2,1,2,0,0,0
75.4,17,587,0,0,0,0,0,0
70.45,1,5510,0,3,0,0,1,1
60.3,58,3086,1,1,2,0,0,1
21.05,8,712,0,1,1,1,2,0
69.35,27,1524,1,1,2,2,0,0
88.85,34,2598,0,3,0,0,1,0
97.0,30,2623,1,0,0,0,1,0
66.4,33,1880,0,1,0,0,0,0
24.75,1,2043,0,2,0,0,0,1
69.2,14,6431,0,3,2,0,0,0
79.5,16,483,1,1,0,2,1,0
100.65,49,4168,2,1,0,2,1,0
103.3,19,1642,0,2,0,2,1,1
79.7,70,4743,2,0,2,2,0,0
61.4,32,1436,0,0,2,2,0,0
69.8,18,408,0,2,0,0,1,0
40.55,37,714,2,3,2,2,0,0
75.65,4,2619,0,2,0,0,1,0
90.7,16,676,0,2,2,0,1,0
80.5,17,611,0,0,0,0,1,0
60.6,19,542,0,2,2,0,0,0
101.15,60,4958,2,1,0,0,1,0
24.95,51,410,2,3,1,1,2,0
20.3,28,4114,2,1,1,1,2,0
60.0,43,2200,2,2,0,0,0,0
20.25,42,6161,2,2,1,1,2,0
78.5,3,2064,0,2,0,0,1,1
44.75,1,3747,0,3,0,0,0,0
19.85,3,5092,0,3,1,1,2,1
98.0,63,5050,2,1,2,0,1,0
79.9,3,2251,0,2,0,0,1,1
107.7,68,5678,0,2,2,2,1,0
99.7,30,2564,0,2,0,0,1,1
104.7,60,5120,2,2,0,0,1,0
58.6,15,6416,0,1,0,2,0,1
93.9,45,3593,0,0,0,0,1,0
86.45,70,4878,2,1,2,2,0,0
98.5,10,77,0,2,0,0,1,1
19.4,4,6391,0,3,1,1,2,0
50.45,1,4228,0,3,0,0,0,1
24.95,68,1079,2,1,1,1,2,0
75.0,22,1025,0,0,2,0,1,0
94.65,38,3131,0,2,0,0,1,1
100.25,1,2,0,1,0,0,1,1
78.2,18,862,0,2,0,2,1,0
94.2,29,2257,0,2,0,2,1,0
88.45,16,775,0,2,0,0,1,1
69.85,1,5453,0,2,0,0,1,1
81.7,12,6237,0,0,2,0,1,1
50.05,31,947,1,2,0,0,0,0
79.9,4,2819,0,2,0,0,1,1
69.55,48,2974,1,3,0,2,0,0
25.4,15,3407,0,1,1,1,2,1
90.1,50,3878,1,1,2,2,1,0
44.65,7,2802,0,0,0,0,0,0
83.75,41,2847,0,0,2,0,1,1
80.35,68,4476,2,1,2,0,1,0
98.1,26,2170,0,0,0,0,1,0
53.35,57,2686,2,1,0,2,0,0
19.55,3,4981,0,2,1,1,2,0
20.9,1,1624,0,3,1,1,2,1
48.95,19,6456,1,0,2,0,0,0
54.2,3,730,0,2,0,0,0,0
24.45,59,887,2,2,1,1,2,0
69.4,1,5445,0,3,0,0,1,1
40.15,42,1098,0,0,2,0,0,0
74.9,7,4498,0,2,0,0,1,1
25.6,67,1319,2,1,1,1,2,0
70.35,1,5508,0,2,0,0,1,0
91.7,66,4963,2,0,2,2,0,0
89.2,61,4571,0,3,0,0,1,0
24.1,4,5664,1,1,1,1,2,0
74.15,42,2805,0,1,2,0,1,1
53.85,64,2941,1,0,0,0,0,0
115.6,54,5176,1,0,2,2,1,0
19.75,1,1489,0,1,1,1,2,0
24.05,54,422,2,0,1,1,2,0
25.3,18,3869,2,1,1,1,2,0
84.3,3,1987,0,2,0,0,1,0
70.1,1,5503,0,2,0,0,1,1
89.75,72,5264,2,1,2,2,0,0
97.95,60,4819,1,2,0,0,1,0
20.0,11,1564,1,3,1,1,2,0
78.3,12,6342,0,2,2,0,1,1
103.9,61,5186,1,1,0,2,1,0
20.7,39,5837,2,1,1,1,2,0
96.8,55,4418,0,2,0,0,1,1
94.4,17,1082,0,2,2,0,1,1
20.15,37,5935,1,1,1,1,2,0
26.0,72,1298,2,3,1,1,2,0
77.35,72,4484,2,1,0,2,0,0
66.05,8,4740,0,0,2,2,0,0
19.9,22,3418,0,3,1,1,2,0
84.3,1,6172,0,2,0,0,1,1
68.15,38,2304,0,1,0,2,0,0
80.85,17,828,1,2,0,2,0,0
75.5,70,4368,2,0,0,2,0,0
92.45,72,5180,2,1,2,2,0,1
80.6,28,1879,0,2,0,0,1,0
83.2,15,254,0,0,0,0,1,0
87.55,72,5192,2,0,2,2,0,0
99.55,11,256,0,2,0,0,1,1
81.25,8,4815,0,2,0,0,1,1
109.4,57,5067,1,0,0,2,1,0
19.95,1,1493,0,0,1,1,2,1
45.55,46,1687,0,2,2,0,0,0
20.7,30,4821,1,1,1,1,2,0
75.3,10,5626,0,2,2,0,1,0
99.25,23,1801,0,2,2,0,1,1
93.4,32,2574,0,1,2,0,1,0
73.75,13,6458,0,1,2,0,1,0
80.45,39,2783,2,2,0,2,1,1
88.15,44,3396,0,1,0,0,1,0
49.2,9,3794,0,3,0,2,0,0
19.65,67,605,2,3,1,1,2,0
79.35,9,5273,0,0,0,0,1,1
79.75,15,217,0,2,0,0,1,1
105.15,71,5805,2,0,0,0,1,0
49.0,1,4136,0,1,0,2,0,0
100.05,30,2647,0,2,0,0,1,1
69.35,1,5444,0,2,0,0,1,1
49.8,17,6162,0,3,0,0,0,0
85.8,3,2361,0,2,0,2,1,1
79.7,67,4425,2,2,2,0,0,1
20.95,1,1625,0,0,1,1,2,0
50.55,1,4230,0,3,0,0,0,1
79.3,32,2228,0,3,0,0,1,0
19.5,41,6003,1,0,1,1,2,0
80.55,1,6021,0,2,0,0,1,1
44.15,1,3737,0,0,0,0,0,0
84.5,12,6359,0,2,0,0,1,1
105.5,62,5203,0,2,2,0,1,0
84.3,22,1419,0,3,0,0,1,1
92.7,17,997,0,1,0,2,1,0
26.25,72,1593,2,0,1,1,2,0
96.95,56,4514,0,1,0,2,1,0
20.45,9,866,0,1,1,1,2,0
115.8,72,6185,2,0,2,2,1,0
108.2,20,1836,0,0,2,2,1,0
20.2,19,3308,2,3,1,1,2,0
67.75,2,299,0,2,0,0,1,1
54.9,53,2645,1,1,0,2,0,0
85.25,27,1926,0,2,0,0,1,1
20.15,6,549,0,0,1,1,2,0
90.35,9,5855,1,2,0,0,1,0
55.75,8,3789,0,2,0,0,0,0
114.6,71,6066,2,0,2,2,1,0
80.05,10,6135,0,0,0,0,1,1
20.0,1,1606,0,3,1,1,2,1
66.8,71,3967,1,0,2,2,0,0
100.3,68,5349,1,2,0,2,1,0
105.35,34,3066,0,2,0,2,1,0
85.2,26,1799,1,2,0,2,1,0
48.8,22,103,0,1,2,0,0,1
18.95,7,550,0,3,1,1,2,0
69.8,20,979,0,0,0,0,1,0
106.15,60,5166,0,2,0,0,1,0
20.55,72,801,2,2,1,1,2,0
105.75,72,5841,1,1,0,0,1,0
25.25,4,23,0,3,1,1,2,0
19.75,16,2720,0,2,1,1,2,0
104.85,62,5105,1,2,2,0,1,0
60.95,10,5082,0,3,0,2,0,0
81.15,31,2289,0,2,0,0,1,0
19.1,71,670,2,1,1,1,2,0
20.8,58,388,2,3,1,1,2,0
90.15,70,5060,2,1,2,2,0,0
90.1,71,5103,2,2,2,2,0,0
74.1,69,4261,2,1,2,2,0,0
85.05,1,6207,0,2,0,0,1,1
118.75,72,6262,2,0,2,2,1,0
85.9,26,1818,0,1,0,2,1,0
95.0,33,2604,0,1,0,2,1,0
20.15,10,1829,2,3,1,1,2,0
101.3,57,4767,2,1,2,2,1,0
21.2,10,1855,0,2,1,1,2,0
24.2,39,6355,1,3,1,1,2,0
20.3,11,2108,0,0,1,1,2,0
102.8,21,1741,0,2,0,2,1,1
85.3,68,4610,2,0,0,2,0,0
89.6,18,1106,1,1,0,0,1,0
99.95,6,4542,0,3,0,2,1,1
56.25,18,6480,0,3,2,0,0,0
50.95,52,2261,1,0,0,0,0,0
115.85,56,5245,2,3,2,2,1,0
103.65,45,4017,0,0,0,2,1,0
26.1,67,1283,2,3,1,1,2,0
35.1,3,20,0,3,2,2,0,0
99.1,65,5206,0,0,0,0,1,0
67.25,63,3612,2,3,0,2,0,0
25.0,11,2596,2,3,1,1,2,0
59.55,1,4844,0,3,0,2,0,0
77.8,55,3678,2,0,0,0,0,0
55.1,25,861,1,3,0,2,0,0
117.8,72,6265,1,0,2,2,1,1
24.15,72,1299,2,1,1,1,2,0
45.25,65,2536,2,3,0,2,0,0
79.5,54,3711,0,2,0,0,1,1
20.25,7,810,0,3,1,1,2,0
64.75,72,4059,2,0,2,2,0,0
54.6,21,238,0,0,0,0,0,0
20.7,2,3342,0,0,1,1,2,0
94.75,4,3601,0,2,0,0,1,0
79.65,3,2168,0,0,0,2,1,1
115.8,72,6151,2,1,2,2,1,0
49.45,6,2730,0,2,2,0,0,0
83.8,52,3686,0,1,0,0,1,0
95.35,69,5145,0,0,0,0,1,0
94.7,8,5727,0,2,0,0,1,1
74.05,8,4915,0,0,0,0,1,0
89.6,63,4596,0,0,0,0,1,0
116.6,60,5543,1,1,2,2,1,0
54.2,12,5457,0,0,2,2,0,0
19.3,13,2416,0,3,1,1,2,0
65.05,22,792,0,3,2,0,0,0
92.5,5,3847,0,2,0,0,1,1
19.45,1,1483,0,3,1,1,2,1
24.05,72,1206,2,0,1,1,2,0
18.75,2,4431,0,0,1,1,2,0
20.15,40,5899,2,0,1,1,2,0
20.0,44,6243,1,0,1,1,2,0
71.0,71,4244,1,0,2,2,0,0
75.55,2,1144,0,2,0,0,1,1
93.6,26,2048,0,2,0,0,1,0
70.0,1,5501,0,2,0,0,1,1
24.4,1,2039,0,3,0,0,0,0
74.8,65,4073,2,0,2,2,0,1
65.25,3,1719,0,3,0,2,0,0
50.55,13,4987,0,3,0,2,0,0
104.4,33,2951,0,2,0,0,1,1
70.7,1,5515,0,3,0,0,1,0
45.25,4,986,0,3,0,0,0,0
70.3,2,808,0,2,0,0,1,0
108.95,72,5945,2,1,2,2,1,0
26.45,37,6349,0,3,1,1,2,0
86.2,15,497,0,2,2,0,1,1
19.65,23,4041,1,1,1,1,2,0
51.2,30,1009,0,1,0,2,0,1
19.05,42,5829,1,2,1,1,2,0
74.75,32,1923,1,3,2,0,0,0
75.8,22,1080,0,0,0,0,1,0
25.1,42,194,0,1,0,0,0,0
44.45,8,3183,0,3,0,0,0,0
104.3,65,5333,2,1,2,0,1,0
19.5,2,2698,0,3,1,1,2,1
89.0,70,5084,2,0,2,2,0,0
20.15,22,3676,0,1,1,1,2,0
74.9,4,2793,0,2,0,0,1,1
74.9,2,864,0,1,0,0,1,1
36.15,67,2083,2,0,2,0,0,0
19.2,25,4448,0,1,1,1,2,0
19.25,20,3222,0,0,1,1,2,0
61.2,2,456,0,1,2,0,0,0
20.45,51,82,2,3,1,1,2,0
35.05,46,1089,0,0,2,0,0,0
100.25,25,2023,0,2,0,0,1,1
44.0,13,5258,0,3,0,0,0,0
102.8,25,2316,0,3,2,0,1,1
50.35,26,519,1,3,0,0,0,0
100.0,43,3595,1,2,0,2,1,1
20.0,19,3234,0,2,1,1,2,0
99.85,10,6516,0,2,0,2,1,1
94.2,2,1531,0,0,0,0,1,1
86.4,72,4953,2,0,2,2,0,0
58.4,18,6475,0,1,2,0,0,0
83.85,9,5977,0,2,0,0,1,1
88.3,27,2118,0,1,0,0,1,1
94.1,24,1960,0,2,0,0,1,0
104.05,69,5649,1,0,0,2,1,1
108.9,46,4094,2,1,0,2,1,0
107.4,72,5889,2,0,2,2,1,0
94.7,22,1517,0,1,0,0,1,1
90.85,70,5196,0,2,2,0,1,0
19.9,2,4703,0,2,1,1,2,0
66.4,31,1649,0,1,0,2,0,0
100.65,56,4698,0,0,0,0,1,1
100.7,16,946,0,0,2,0,1,0
25.6,52,604,2,1,1,1,2,0
19.85,13,2178,0,3,1,1,2,0
20.75,35,5520,1,3,1,1,2,0
95.8,59,4678,2,2,0,0,1,0
94.65,72,5346,0,2,0,0,1,0
80.55,66,4405,2,0,0,0,0,1
106.65,49,4341,2,1,2,2,1,0
45.85,2,97,0,3,0,0,0,0
104.35,21,1907,0,2,0,0,1,0
55.45,54,2563,1,2,0,0,0,0
78.85,24,1296,0,2,2,0,1,1
61.15,1,4982,0,2,2,0,0,0
78.95,6,4188,0,2,2,0,1,0
44.45,1,3742,0,3,0,0,0,1
109.2,49,4423,1,1,2,0,1,0
61.3,56,2903,2,1,2,0,0,0
96.85,56,4371,0,2,2,0,1,0
40.55,6,1787,2,3,0,2,0,0
19.8,32,4962,1,3,1,1,2,0
108.25,50,4512,1,2,2,0,1,0
105.05,58,4919,1,0,0,2,1,0
90.45,65,4881,2,3,2,2,0,0
86.4,64,4524,2,1,2,2,0,0
66.9,66,3711,2,0,2,0,0,0
110.7,38,3764,1,2,2,2,1,0
20.0,20,3558,1,3,1,1,2,0
84.9,36,2663,0,2,0,0,1,1
102.1,64,5306,1,2,0,2,1,0
20.25,1,1611,0,3,1,1,2,1
70.15,60,3607,1,1,0,2,0,0
74.35,1,5718,0,2,0,0,1,1
80.05,50,3458,1,0,2,2,0,0
62.05,1,5040,0,3,0,2,0,1
49.2,72,3102,2,2,2,0,0,0
20.5,60,367,2,0,1,1,2,0
38.25,46,1277,2,3,2,2,0,0
54.95,69,3238,2,1,0,0,0,0
96.6,31,2483,0,0,0,2,1,0
19.9,19,3093,1,3,1,1,2,0
19.9,71,724,2,1,1,1,2,0
84.6,12,6464,0,2,2,0,1,0
80.0,39,2766,1,1,2,2,0,1
85.25,44,3194,1,0,0,2,0,0
81.25,56,3923,2,1,2,2,0,0
115.5,72,6144,2,0,2,2,1,0
104.1,5,4500,0,3,0,0,1,1
79.0,11,6388,0,0,2,0,1,0
39.1,24,6488,0,0,2,0,0,1
94.65,15,518,0,2,0,0,1,0
20.8,72,944,2,3,1,1,2,0
59.5,56,2937,2,1,0,0,0,0
20.05,64,366,2,0,1,1,2,0
100.45,34,2958,0,2,0,0,1,0
76.5,2,1086,0,2,0,0,1,1
20.6,35,5791,1,0,1,1,2,0
20.3,22,3949,1,1,1,1,2,0
49.2,5,1777,0,2,0,2,0,1
39.55,9,3212,1,3,2,0,0,0
23.15,11,2102,0,1,1,1,2,1
20.45,23,4065,1,3,1,1,2,0
80.85,4,2622,0,2,0,0,1,1
25.25,68,1234,2,0,1,1,2,0
91.25,33,2560,0,2,0,0,1,0
72.45,31,1770,0,0,2,2,0,0
60.1,1,4911,0,3,0,2,0,1
19.7,56,100,2,0,1,1,2,0
78.95,1,5914,0,2,0,0,1,1
75.1,66,4246,1,2,2,2,0,0
25.0,72,1247,2,0,1,1,2,0
69.15,34,1912,0,1,0,0,1,0
91.55,58,4579,0,2,0,0,1,0
45.15,2,6501,0,2,0,0,0,1
35.8,37,579,2,1,0,0,0,0
113.15,71,6011,2,1,2,2,1,0
19.85,1,1491,1,1,1,1,2,0
19.8,71,702,2,1,1,1,2,0
19.9,35,5292,1,2,1,1,2,0
19.7,6,6421,1,3,1,1,2,0
79.4,3,2088,0,2,0,0,1,1
59.1,69,3527,1,0,0,2,0,0
53.95,44,2014,1,3,0,0,0,1
91.15,53,4106,1,2,0,2,1,0
99.3,24,2079,0,1,0,0,1,1
68.95,5,3043,0,2,0,0,1,0
51.55,2,115,0,3,0,0,0,0
24.4,62,758,2,3,1,1,2,0
96.8,19,1262,0,2,0,0,1,0
70.05,9,5246,0,3,0,0,1,0
19.5,53,98,2,1,1,1,2,0
78.75,5,3628,0,3,0,0,1,0
69.2,71,4214,1,2,2,0,0,0
19.55,1,1485,0,3,1,1,2,0
80.65,18,838,0,2,0,0,1,1
103.65,72,5844,2,2,0,0,1,0
54.7,4,1987,0,3,2,0,0,0
54.15,59,2708,2,1,0,0,0,0
71.1,1,5565,0,3,0,0,1,1
84.85,31,2281,0,2,0,0,1,0
20.0,3,4142,0,0,1,1,2,0
106.25,65,5488,1,2,0,0,1,1
99.25,49,4175,1,1,0,2,1,0
19.35,2,3907,0,3,1,1,2,0
20.8,53,43,1,0,1,1,2,1
94.75,55,4414,1,2,2,0,1,0
114.05,72,6126,2,1,2,2,1,0
74.9,36,2311,0,0,0,0,1,0
19.8,10,1566,0,0,1,1,2,0
94.0,1,6418,0,2,0,0,1,1
80.85,72,4800,2,0,2,2,0,0
54.65,28,935,0,0,0,2,0,0
91.7,38,3014,0,0,2,0,1,0
118.6,61,5700,1,2,2,2,1,0
24.55,52,600,2,3,1,1,2,0
19.45,67,365,1,3,1,1,2,0
116.15,34,3371,2,1,2,2,1,0
80.6,54,3656,2,2,2,2,0,0
20.3,1,1612,0,0,1,1,2,0
89.85,15,787,0,2,0,0,1,1
46.0,4,1530,0,3,0,0,0,1
66.25,9,5045,0,3,0,2,0,1
99.8,46,3729,0,2,0,0,1,0
90.0,22,1604,0,2,0,2,1,1
70.45,38,2246,1,0,0,0,1,1
75.0,55,3597,1,1,2,2,0,0
19.9,1,1492,0,3,1,1,2,0
80.3,64,4249,1,1,2,0,1,0
19.75,53,101,2,0,1,1,2,1
84.3,58,4166,2,2,2,2,0,0
54.05,56,2553,1,0,0,2,0,0
104.9,72,5807,2,1,2,2,1,0
53.95,1,4434,0,2,2,2,0,1
97.25,72,5595,1,1,0,0,1,0
83.05,22,1341,0,2,0,0,1,0
105.5,8,6129,0,2,0,0,1,1
81.0,16,573,0,2,0,0,1,1
41.1,39,1052,0,0,0,2,0,0
45.0,12,4392,0,0,0,0,0,0
74.55,54,3584,2,0,2,0,0,0
40.2,18,5579,1,3,2,2,0,0
70.5,32,1833,1,3,2,2,0,0
19.75,41,6044,1,3,1,1,2,0
24.65,67,1090,2,0,1,1,2,0
104.25,65,5386,0,2,2,0,1,0
78.35,25,1392,0,0,2,2,0,0
69.8,1,5452,0,2,0,0,1,1
109.7,67,5691,1,1,0,2,1,0
73.75,7,4528,0,3,0,0,1,1
33.45,43,907,0,1,2,0,0,0
94.6,24,1924,0,2,2,0,1,0
54.55,9,4186,0,2,2,0,0,1
20.2,69,680,2,0,1,1,2,0
20.3,37,5799,1,0,1,1,2,0
39.4,20,6113,2,1,2,2,0,0
69.15,7,4123,0,0,0,0,1,0
76.25,37,2458,0,2,0,0,1,1
